language_id,name_en,name_es,name_pt,indigenous_name,alternative_name,iso_639_3_code,language_family,language_family_id,language_family_code,countries,country_codes,ailla_language_url,description,islandora_pid,collection_count,collection_urls,earliest_item_year,latest_item_year,total_items,public_items,earliest_deposit_year,latest_deposit_year,latitude,longitude
140,"Popoluca, Oluta",popoluca de Oluta,oluta popoluca,,"Oluta, Oluta Mijean, Olutec",plo,Mixe-Zoque,192.0,cai,Mexico,MEX,https://ailla.utexas.org/languages/140,,ailla:119629,3,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/1302; https://ailla.utexas.org/collections/1701,1968.0,2012.0,157,28,2008.0,2021.0,,
283,"Popoluca, Sayula",popoluca de Sayula,sayula popoluca,,,pos,Mixe-Zoque,192.0,cai,Mexico,MEX,https://ailla.utexas.org/languages/283,,ailla:119777,2,https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1701,1963.0,2010.0,67,67,2013.0,2018.0,,
32,Popti',popti',jacalteca,,Jakalteko,jac,Mayan,195.0,myn,Mexico; Guatemala,MEX; GTM,https://ailla.utexas.org/languages/32,,ailla:119519,7,https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/882; https://ailla.utexas.org/collections/567; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/1302; https://ailla.utexas.org/collections/987,1962.0,2022.0,141,130,2002.0,2022.0,15.5862,-91.7355
180,Poqomam,poqomam,pocomam,Qaq'oral,"Pokomam, Pocomán",poc,Mayan,195.0,myn,Guatemala,GTM,https://ailla.utexas.org/languages/180,,ailla:119671,5,https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/1621; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/987; https://ailla.utexas.org/collections/550,1968.0,2017.0,82,82,2002.0,2020.0,14.6217,-90.0016
34,Poqomchi',poqomchi',pocomchi,Poqomchii',"Tactic Pokomchí, Pocomchí, Poconchí, Pokomchí, Pokonchí",poh,Mayan,195.0,myn,Guatemala,GTM,https://ailla.utexas.org/languages/34,,ailla:119521,5,https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1621; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/987,1964.0,2017.0,115,114,2002.0,2020.0,15.2792,-90.3465
45,Portuguese,portugués,português,Português,,por,Indo-European,2.0,ine,Brazil,BRA,https://ailla.utexas.org/languages/45,,ailla:119532,0,,1958.0,2022.0,438,335,2014.0,2021.0,,
253,Puinave,puinave,puinave,Wãnsöhöt,"Guaipunabi, Puinabe, Waipunavi",pui,South American Indigenous Languages,556.0,sai,Venezuela; Colombia,VEN; COL,https://ailla.utexas.org/languages/253,,ailla:119747,1,https://ailla.utexas.org/collections/536,2002.0,2002.0,1,1,2012.0,2012.0,,
321,Purepecha,purepecha,purépecha,,"Tarasco, Eastern Lake Purepecha, P’orhe, P’orhépecha, P’urhe, P’urhépec, Eastern Lake Purepecha, P'orhe, P'orhépecha, P'urhe, P'urhépecha, Phorhépecha, Porhé, P'orhepecha, Purépecha de la Zona Lacustre, P'urhepecha, Tarascan",tsz,North American Indigenous Languages,557.0,nai,Mexico,MEX,https://ailla.utexas.org/languages/321,,ailla:119815,1,https://ailla.utexas.org/collections/684,1964.0,2013.0,10,10,2013.0,2021.0,,
29,Q'anjob'al,q'anjob'al,canjobal,,Conob,kjb,Mayan,195.0,myn,Guatemala,GTM,https://ailla.utexas.org/languages/29,,ailla:119516,12,https://ailla.utexas.org/collections/1421; https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/664; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1621; https://ailla.utexas.org/collections/1006; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/987,1962.0,2017.0,224,119,2002.0,2021.0,15.6627,-91.3801
196,Q'eqchi',q'eqchi',queqchi,,Kekchi',kek,Mayan,195.0,myn,Guatemala; Belize,GTM; BLZ,https://ailla.utexas.org/languages/196,,ailla:119690,7,https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1621; https://ailla.utexas.org/collections/609; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/987; https://ailla.utexas.org/collections/842,1961.0,2020.0,94,94,2004.0,2022.0,15.4937,-89.8825
20,Qom,qom,toba,qom,"Toba, Toba Qom, Chaco Sur, Namqom, Qoml'ek, Toba Sur",tob,Guaykuruan,387.0,sai,Argentina; Paraguay,ARG; PRY,https://ailla.utexas.org/languages/20,,ailla:119507,8,https://ailla.utexas.org/collections/533; https://ailla.utexas.org/collections/408; https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/843,1958.0,2015.0,112,109,2002.0,2022.0,,
212,Quechua,quechua,quíchua,,,qwe,South American Indigenous Languages,556.0,sai,Colombia; Ecuador; Argentina; Peru; Bolivia; Chile,COL; ECU; ARG; PER; BOL; CHL,https://ailla.utexas.org/languages/212,,ailla:119706,7,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/531; https://ailla.utexas.org/collections/517; https://ailla.utexas.org/collections/1104; https://ailla.utexas.org/collections/582,1964.0,2019.0,44,12,2010.0,2022.0,,
133,"Quechua, Ancash Huayllas",quechua de Ancash Huaylas,quíchua de Ancash Huaylas,Ancash Qichwachaw,"Quechua, Huaraz, Quechua",qwh,Quechua,212.0,qwe,Peru,PER,https://ailla.utexas.org/languages/133,,ailla:119622,2,https://ailla.utexas.org/collections/923; https://ailla.utexas.org/collections/516,2014.0,2014.0,33,33,2007.0,2021.0,-9.5526,-77.4933
242,"Quechua, Ayacucho",quechua de Ayacucho,quíchua de Aayacucho,,"Runasimi, Chanka",quy,Quechua,212.0,qwe,Peru,PER,https://ailla.utexas.org/languages/242,"Dialects Andahuaylas, Huancavelica.",ailla:119736,2,https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/1350,1980.0,2007.0,2,1,2011.0,2021.0,-13.2139,-74.2393
539,"Quechua, Chachapoyas",quechua de Chachapoyas,quíchua de Chachapoyas,Llakwash,Amazonas,quk,Quechua,212.0,qwe,Peru,PER,https://ailla.utexas.org/languages/539,,ailla:260281,1,https://ailla.utexas.org/collections/463,2018.0,2018.0,10,10,2019.0,2019.0,-6.1517,-77.8476
89,"Quechua, Cuzco",quechua cuzqueño,quíchua de Cusco,,"Runasimi Qusqu Qullaw, Cuzco Quechua, Qheswa, Qheswasimi, Quechua de Cuzco-Collao, Quechua Qosqo-Qollaw, Runasimi",quz,Quechua,212.0,qwe,Peru,PER,https://ailla.utexas.org/languages/89,,ailla:119577,5,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/1104; https://ailla.utexas.org/collections/518; https://ailla.utexas.org/collections/582,1997.0,2013.0,83,81,2005.0,2022.0,-13.5109,-71.9405
587,"Quechua, Huallaga",quechua de Huallaga,quíchua de Huallaga,Runa shimi,"Quechua de Matihuaca, Alto Huallaga, Huallaga Huánuco Quechua, Quechua Huallaguino, Quechua de Huánuco, Quechua de Llacón",qub,Quechua,212.0,qwe,Peru,PER,https://ailla.utexas.org/languages/587,,ailla:280074,1,https://ailla.utexas.org/collections/665,2011.0,2011.0,1,1,2021.0,2021.0,-9.3451,-75.9558
233,"Quechua, Huamalíes-Huánuco",quechua de Huamalíes-Huánuco,quíchua de Huamalíes-Huánuco,,,qvh,Quechua,212.0,qwe,Peru,PER,https://ailla.utexas.org/languages/233,,ailla:119727,1,https://ailla.utexas.org/collections/1104,1982.0,2011.0,71,66,,,-9.9734,-76.3149
15,"Quechua, Pastaza",quechua de Pastaza,quíchua de Pastaza,,"Sarayucu Quichua, Alama, Bobonaza Quichua, Canelos Quichua, Pastaza Quichua",qvz,Quechua,212.0,qwe,Ecuador; Peru,ECU; PER,https://ailla.utexas.org/languages/15,,ailla:119502,3,https://ailla.utexas.org/collections/1402; https://ailla.utexas.org/collections/1359; https://ailla.utexas.org/collections/821,1980.0,2019.0,236,217,2002.0,2019.0,-2.3295,-76.9872
547,"Quechua, Puno",quechua de Puno,quíchua de Puno,Quechua runasimita,"Quechua Qollaw, Quechua Collao",qxp,Quechua,212.0,qwe,Peru,PER,https://ailla.utexas.org/languages/547,,ailla:269419,1,https://ailla.utexas.org/collections/926,2016.0,2016.0,2,2,2019.0,2019.0,-15.8862,-69.9491
545,"Quechua, San Martín",quechua de San Martín,quíchua de San Martín,Llakwash Quechua,"Ucayali, Lama, Lamano, Lamista, Lamisto, Motilón",qvs,Quechua,212.0,qwe,Peru,PER,https://ailla.utexas.org/languages/545,,ailla:267337,0,,,,0,0,,,-6.3598,-76.5497
213,"Quechua, South Bolivian",quechua de Bolivia Sur,quíchua do Sul da Bolívia,,"Central Bolivian Quechua, Quechua Boliviano",quh,Quechua,212.0,qwe,Argentina; Bolivia,ARG; BOL,https://ailla.utexas.org/languages/213,,ailla:119707,11,https://ailla.utexas.org/collections/506; https://ailla.utexas.org/collections/554; https://ailla.utexas.org/collections/421; https://ailla.utexas.org/collections/401; https://ailla.utexas.org/collections/1161; https://ailla.utexas.org/collections/702; https://ailla.utexas.org/collections/1356; https://ailla.utexas.org/collections/531; https://ailla.utexas.org/collections/1104; https://ailla.utexas.org/collections/1362; https://ailla.utexas.org/collections/582,1959.0,2021.0,307,145,2009.0,2022.0,-17.3651,-66.1767
272,"Quechua, Yauyos",quechua de Yauyos,quíchua de Yauyos,,,qux,Quechua,212.0,qwe,Peru,PER,https://ailla.utexas.org/languages/272,"Dialects include Apurí, Azángaro-Huangáscar-Chocos (Huangáscar), Cacra-Hongos, Huancaya-Vitis, Laraos, Madean-Viñac (Madeán), San Pedro de Huacarpana, Tana-Lincha (Lincha), Tomás-Alis (Alis). Not 1 language–a cover term for a highly differentiated linguistic area with many 1-village varieties.",ailla:119766,1,https://ailla.utexas.org/collections/1521,2001.0,2014.0,226,220,2010.0,2017.0,-12.4237,-75.9166
741,Quechuan,Lenguas Quechuas,Línguas Quíchuas,Runa simi,,SAI,South American Indigenous Languages,556.0,sai,Colombia; Ecuador; Argentina; Peru; Bolivia; Chile,COL; ECU; ARG; PER; BOL; CHL,https://ailla.utexas.org/languages/741,Quechuan language family,,0,,,,0,0,,,,
269,"Quichua, Imbabura",quichua de Imbabura,quíchua de Imbabura,,"Quichua Imbabura Highland, Quichua, Otavalo",qvi,Quechua,212.0,qwe,Ecuador,ECU,https://ailla.utexas.org/languages/269,Spoken in Ecuador.,ailla:119763,1,https://ailla.utexas.org/collections/546,2005.0,2005.0,1,1,2013.0,2013.0,0.2624,-78.3005
231,"Quichua, Tena Lowland","quichua, bajo Tena",quíchua de Tena baixa,Runa Shimi,"Quixo, Napo Kichwa, Yumbo, Quijo",quw,Quechua,212.0,qwe,Ecuador,ECU,https://ailla.utexas.org/languages/231,,ailla:119725,2,https://ailla.utexas.org/collections/1402; https://ailla.utexas.org/collections/1359,1980.0,2019.0,80,3,2011.0,2019.0,-0.9802,-77.848
66,Rama,rama,rama,,,rma,Chibchan,7.0,cba,Nicaragua,NIC,https://ailla.utexas.org/languages/66,,ailla:119554,1,https://ailla.utexas.org/collections/1601,1914.0,2005.0,61,51,2004.0,2017.0,,
396,Russian,ruso,russo,Russki,,rus,Indo-European,2.0,ine,Russia,RUS,https://ailla.utexas.org/languages/396,Spoken in Russia,ailla:242478,0,,,,0,0,,,,
181,Sakapulteko,sakapulteko,sacapulteca,,"Sacapulteco, Sacapulas K'iche'",quv,Mayan,195.0,myn,Guatemala,GTM,https://ailla.utexas.org/languages/181,,ailla:119672,4,https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/1621; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/987,1971.0,2017.0,113,112,2008.0,2020.0,15.3035,-91.0263
592,Sakirabiá,sakirabiá,mequém,,"Mekens, Sakurabiat, Sakiriabar, Sakirap, Sakirabiát, Sakirabiáp, Sakirabiák, Mekém",skf,Tupian,357.0,tup,Brazil,BRA,https://ailla.utexas.org/languages/592,,ailla:280079,1,https://ailla.utexas.org/collections/665,2011.0,2011.0,1,1,2021.0,2021.0,,
721,Sáliba,Sáliba,Sáliba,Sáliba,Sáliva,slc,Saliban,384.0,sai,Venezuela; Colombia,VEN; COL,https://ailla.utexas.org/languages/721,Language of Colombia and more recently Venezuela,,1,https://ailla.utexas.org/collections/1141,,,0,0,,,,
384,Saliban,,salibana,,"Saliba-Piaroan, Piaroa-Saliban",sai,South American Indigenous Languages,556.0,sai,Venezuela; Colombia,VEN; COL,https://ailla.utexas.org/languages/384,,ailla:119879,8,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1004; https://ailla.utexas.org/collections/1821,,,0,0,,,,
629,Sanapaná,sanapaná,sanapana,Sanapana payvoma,"Saapa’ang, Kasnapan, Kelya’mok, Sa’apan",spn,Enlhet-Enenlhet,542.0,sai,,,https://ailla.utexas.org/languages/629,,ailla:287008,0,,1977.0,1977.0,1,1,,,,
59,Sanumá,sanumá,sanumá,,"Xamatari, Chiricano, Guaika, Samatali, Samatari, Sanema, Sanima, Tsanuma",xsu,,,,Venezuela; Brazil,VEN; BRA,https://ailla.utexas.org/languages/59,,ailla:119547,1,https://ailla.utexas.org/collections/417,1968.0,1968.0,4,4,2004.0,2004.0,,
67,Sapé,sapé,sapé,,"Caliana, Kariana, Kaliána, Chirichano",spc,South American Indigenous Languages,556.0,sai,Venezuela,VEN,https://ailla.utexas.org/languages/67,,ailla:119555,3,https://ailla.utexas.org/collections/417; https://ailla.utexas.org/collections/924; https://ailla.utexas.org/collections/1401,1964.0,2017.0,12,2,2004.0,2022.0,,
134,Seri,seri,seri,Cmiique Iitom,,sei,North American Indigenous Languages,557.0,nai,Mexico,MEX,https://ailla.utexas.org/languages/134,,ailla:119623,4,https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/605; https://ailla.utexas.org/collections/1001,1957.0,2015.0,86,59,2009.0,2021.0,,
328,Serrano,serrano,serrano,,,ser,Uto-Aztecan,225.0,azc,United States of America,USA,https://ailla.utexas.org/languages/328,,ailla:119822,1,https://ailla.utexas.org/collections/684,1964.0,1964.0,1,1,2014.0,2014.0,,
77,Shanenawa,shanenawa,shanenawa,,Shaninawa,swo,South American Indigenous Languages,556.0,sai,Brazil,BRA,https://ailla.utexas.org/languages/77,"Unclassified language of Amazonas State, near the city of Feijó.",ailla:119565,1,https://ailla.utexas.org/collections/417,1976.0,1976.0,1,1,2004.0,2004.0,,
220,Sharanahua,sharanahua,sharanahua,,"Acre, Arara",mcd,Panoan,230.0,sai,Brazil; Peru,BRA; PER,https://ailla.utexas.org/languages/220,,ailla:119714,1,https://ailla.utexas.org/collections/608,2000.0,2010.0,152,152,2010.0,2011.0,,
289,Shawi,shawi,shawi,Kanpunan,"Tsaahui, Balsapuertino, Cahuapa, Paranapura, Chayahuita, Chawi, Chayabita, Chayawita, Shayabit",cbt,Cahuapanan,389.0,sai,Peru,PER,https://ailla.utexas.org/languages/289,"Spoken in Peru along the rivers Paranapura, Cahuapanas, Sillay, and Shanusi.
(Ethnologue: Languages of the World, 22nd edition)",ailla:119783,3,https://ailla.utexas.org/collections/663; https://ailla.utexas.org/collections/1360; https://ailla.utexas.org/collections/941,2000.0,2018.0,121,114,2009.0,2021.0,,
456,Shipibo-Konibo,Shipibo-Conibo,shipibo-konibo,,,shp,Panoan,230.0,sai,Peru,PER,https://ailla.utexas.org/languages/456,"Dialects include Shipibo (Alto Ucayali), Conibo (Coniba), Pisquibo, Shetebo (Manoita, Setebo, Setibo, Xitibo), Shipibo del Madre de Dios.
Population: 26,000 (2003 SIL).",ailla:252112,0,,2014.0,2014.0,2,2,,,,
288,Shiwilu,jebero,shiwilu,,"Shiwilu, Chebero, Xebero, Xihuila, Jebero",jeb,Cahuapanan,389.0,sai,Peru,PER,https://ailla.utexas.org/languages/288,"spoken in province of Alto Amazonas in Peru, between the Marañón and Huallaga rivers",ailla:119782,1,https://ailla.utexas.org/collections/1360,2009.0,2012.0,63,0,2010.0,2017.0,,
221,Shuar,shuar,shuar,,"Jibaro, Jivaro, Shuara, Xivaro, Chiwaro, Shuar Chicham, Siurra, Siwora",jiv,Jivaroan,222.0,sai,Ecuador,ECU,https://ailla.utexas.org/languages/221,,ailla:119715,1,https://ailla.utexas.org/collections/964,1978.0,2003.0,33,26,2011.0,2012.0,,
568,Siona,siona,siona,Gantëya coca,"Ceona, Zeona, Sioni, Siona-Secoya, Pioje-Sioni, Pioje, Piohé, Pioche-Sioni, Koka, Kanú, Ganteya bain, Ganteya",snn,Tukanoan,275.0,sai,Colombia; Ecuador,COL; ECU,https://ailla.utexas.org/languages/568,,ailla:274704,0,,1989.0,1989.0,1,1,,,,
335,Siouan,siux,sioux,,,sio,Siouan,335.0,sio,United States of America; Canada,USA; CAN,https://ailla.utexas.org/languages/335,,ailla:119829,1,https://ailla.utexas.org/collections/684,1964.0,1965.0,2,2,2014.0,2017.0,,
182,Sipakapense,sipakapense,sipacapense,,"Sipacapense, Sipacapa Quiché, Sipacapeño",qum,Mayan,195.0,myn,Guatemala,GTM,https://ailla.utexas.org/languages/182,,ailla:119673,4,https://ailla.utexas.org/collections/1181; https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/1621; https://ailla.utexas.org/collections/987,1973.0,2017.0,8,7,2009.0,2021.0,15.2039,-91.6749
274,Siriano,siriano,siriano,,"Sura Masa, Chiranga, Cirnga, Si-Ra, Sura MasaChiranga, Cirnga, Si-Ra, Sura Masa, Chiranga, Cirnga, Si-Ra",sri,Tukanoan,275.0,sai,Brazil; Colombia,BRA; COL,https://ailla.utexas.org/languages/274,Spoken in Colombia and Brazil,ailla:119768,0,,,,1,1,2014.0,2014.0,,
94,Sirionó,sirionó,sirionó,Mbya,Mbia Chee,srq,Tupian,357.0,tup,Bolivia,BOL,https://ailla.utexas.org/languages/94,,ailla:119582,1,https://ailla.utexas.org/collections/410,1995.0,1995.0,1,1,2005.0,2005.0,,
405,Soltec,solteco,solteca,,,mis,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/405,"A Zapotec language formerly spoken around San Miguel Sola in Oaxaca, Mexico.",ailla:243829,3,https://ailla.utexas.org/collections/666; https://ailla.utexas.org/collections/783; https://ailla.utexas.org/collections/165,1996.0,1999.0,2,2,2017.0,2017.0,,
490,Sonsorolese,sonsorol,,,Sonsorol,sov,,,,,,https://ailla.utexas.org/languages/490,,ailla:254635,0,,1974.0,1974.0,1,1,2017.0,2017.0,,
556,South American Indigenous Languages,"Sudamérica, lenguas indígenas de","América do Sul, línguas indígenas de",,,sai,,,,,,https://ailla.utexas.org/languages/556,ISO 369-5 https://www.loc.gov/standards/iso639-5/id.php,ailla:274680,8,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1004; https://ailla.utexas.org/collections/1821,2003.0,2003.0,1,0,2021.0,2021.0,,
9,Spanish,español,espanhol,español,,spa,Indo-European,2.0,ine,United States of America; Mexico; Panama; Venezuela; Colombia; Costa Rica; Guatemala; Ecuador; Argentina; Honduras; Peru; Nicaragua; Paraguay; Bolivia; Chile; Belize; El Salvador; Uruguay,USA; MEX; PAN; VEN; COL; CRI; GTM; ECU; ARG; HND; PER; NIC; PRY; BOL; CHL; BLZ; SLV; URY,https://ailla.utexas.org/languages/9,,ailla:119496,4,https://ailla.utexas.org/collections/609; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/568; https://ailla.utexas.org/collections/1983,1995.0,1995.0,1,1,2010.0,2022.0,,
187,Subtiaba,subtiaba,subtiaba,,"Maribio, Sutiaba",sut,Otomanguean,6.0,omq,Nicaragua,NIC,https://ailla.utexas.org/languages/187,,ailla:119680,2,https://ailla.utexas.org/collections/544; https://ailla.utexas.org/collections/1663,1966.0,1992.0,8,8,2008.0,2018.0,,
